id,rest_url,place,center_lat,center_long,center_zoom,name,type,web,address
207,https://ocean.floridamarine.org/arcgis/rest/services,"Florida State FL Fish and Wildlife Conservation Commission",28.538336,-81.379234,17,"Florida State FL Fish and Wildlife Conservation Commission",folder,NULL,NULL
208,http://atoll.floridamarine.org/arcgis/rest/services,"Florida State FL Fish and Wildlife Conservation Commission atoll",28.538336,-81.379234,17,"Florida State FL Fish and Wildlife Conservation Commission atoll",folder,NULL,NULL
209,http://geoservices.nwfwmd.state.fl.us/arcgis/rest/services,"Northwest Florida Water Management District",27.337734,-82.435265,17,"Northwest Florida Water Management District",folder,NULL,NULL
210,http://gis.srwmd.state.fl.us/arcgis/rest/services,"Florida Suwanee River Water Management District",29.588752,-82.935442,17,"Florida Suwanee River Water Management District",folder,NULL,NULL
211,http://arcgisserver10.cfgis.org/arcgis/rest/services,"East Central Florida Regional Planning Council",28.538336,-81.379234,17,"East Central Florida Regional Planning Council",folder,NULL,NULL
250,https://gis.alachuacounty.us/arcgis/rest/services,"Alachua County FL",29.651634,-82.324829,17,"Alachua County FL",folder,NULL,NULL
251,https://gis.baycountyfl.gov/arcgis/rest/services,"Bay County FL",30.176592,-85.805489,17,"Bay County FL",folder,NULL,NULL
252,http://gis.brevardcounty.us/gissrv/rest/services,"Brevard County FL",28.612219,-80.807556,17,"Brevard County FL",folder,NULL,NULL
253,https://bcgis.broward.org/arcgisimagery/rest/services,"Broward County FL",26.122438,-80.137314,17,"Broward County FL",folder,NULL,NULL
254,https://www.bcpao.us/arcgis/rest/services,"Broward County Property appraiser FL",26.122438,-80.137314,17,"Broward County Property appraiser FL",folder,NULL,NULL
255,https://gis.calhouncounty.org/arcgis5/rest/services,"Calhoun County gis5 FL",30.443529,-85.045195,17,"Calhoun County gis5 FL",folder,NULL,NULL
256,https://gis.calhouncounty.org/arcgis6/rest/services,"Calhoun County gis6 FL",30.443529,-85.045195,17,"Calhoun County gis6 FL",folder,NULL,NULL
257,https://ccgis.charlottecountyfl.gov/arcgis/rest/services,"Charlotte County FL",26.931650,-82.041023,17,"Charlotte County FL",folder,NULL,NULL
258,https://maps.claycountygov.com:6443/arcgis/rest/services,"Clay County FL",29.991909,-81.678147,17,"Clay County FL",folder,NULL,NULL
259,https://ags.colliergov.net/arcgis/rest/services,"Collier County FL",26.147369,-81.795479,17,"Collier County FL",folder,NULL,NULL
260,https://gisms.miamidade.gov/arcgis/rest/services,"Dade County FL gisms",25.761681,-80.191788,17,"Dade County FL gisms",folder,NULL,NULL
261,https://gismaps.myescambia.com/arcgis/rest/services,"Escambia County FL",30.421309,-87.216911,17,"Escambia County FL",folder,NULL,NULL
262,http://gis.hardeecounty.net/arcgis/rest/services,"Hardee County FL",27.547259,-81.811472,17,"Hardee County FL",folder,NULL,NULL
263,https://www.hernandocountygis-fl.us/arcgis10_3/rest/services,"Hernando County FL",28.554899,-82.387863,17,"Hernando County FL",folder,NULL,NULL
264,https://gis.hcbcc.org/arcgis/rest/services,"Highlands County FL",27.497980,-81.444832,17,"Highlands County FL",folder,NULL,NULL
265,https://maps.hillsboroughcounty.org/arcgis/rest/services,"Hillsborough County FL",27.950575,-82.457176,17,"Hillsborough County FL",folder,NULL,NULL
266,https://gis.lakecountyfl.gov/lakegis/rest/services,"Lake County FL",28.789925,-81.775164,17,"Lake County FL",folder,NULL,NULL
267,https://leegis.leegov.com/arcgis/rest/services,"Lee County FL",26.614149,-81.825768,17,"Lee County FL",folder,NULL,NULL
268,https://tlcgisinter.leoncountyfl.gov/arcgis/rest/services,"Leon County FL",30.438255,-84.280731,17,"Leon County FL",folder,NULL,NULL
269,https://www.mymanatee.org/arcgis01/rest/services,"Manatee County FL gis01",27.488960,-82.562798,17,"Manatee County FL gis01",folder,NULL,NULL
270,https://www.mymanatee.org/arcgis02/rest/services,"Manatee County FL gis02",27.488960,-82.562798,17,"Manatee County FL gis02",folder,NULL,NULL
271,https://www.mymanatee.org/arcgis03/rest/services,"Manatee County FL gis03",27.488960,-82.562798,17,"Manatee County FL gis03",folder,NULL,NULL
272,https://www.mymanatee.org/arcgis04/rest/services,"Manatee County FL gis04",27.488960,-82.562798,17,"Manatee County FL gis04",folder,NULL,NULL
273,https://gis.marioncountyfl.org/arcgis/rest/services,"Marion County FL",29.189310,-82.137787,17,"Marion County FL",folder,NULL,NULL
274,https://geoweb.martin.fl.us/arcgis/rest/services,"Martin County FL",27.199570,-80.254883,17,"Martin County FL",folder,NULL,NULL
275,https://mcgis4.monroecounty-fl.gov/public/rest/services,"Monroe County FL",24.559750,-81.783699,17,"Monroe County FL",folder,NULL,NULL
276,https://maps.nassauflpa.com/ncflpa_arcgis/rest/services,"Nassau County FL Property appraiser",30.669682,-81.462593,17,"Nassau County FL Property appraiser",folder,NULL,NULL
277,https://ags.co.okaloosa.fl.us/arcgis/rest/services,"Okaloosa County FL",30.762133,-86.570508,17,"Okaloosa County FL",folder,NULL,NULL
278,https://maps.co.palm-beach.fl.us/arcgis/rest/services,"Palm Beach County FL",26.714439,-80.054947,17,"Palm Beach County FL",folder,NULL,NULL
279,http://pascoview.pascocountyfl.net/gisweb/rest/services,"Pasco County FL",28.364725,-82.195915,17,"Pasco County FL",folder,NULL,NULL
280,https://gis.pinellascounty.org/arcgis/rest/services,"Pinellas County FL",27.767601,-82.640289,17,"Pinellas County FL",folder,NULL,NULL
281,http://gisapps.polk-county.net/arcgis/rest/services,"Polk County FL",27.897169,-81.842172,17,"Polk County FL",folder,NULL,NULL
282,http://gis.putnam-fl.com/putgis/rest/services,"Putnam County FL",29.647200,-81.651894,17,"Putnam County FL",folder,NULL,NULL
283,http://www.gis.bocc.co.st-johns.fl.us/sjcgis/rest/services,"St. Johns County FL",29.896000,-81.316711,17,"St. Johns County FL",folder,NULL,NULL
284,https://gis.stlucieco.gov/arcgisweb/rest/services,"St. Lucie County FL",29.901243,-81.312431,17,"St. Lucie County FL",folder,NULL,NULL
285,https://gis.santarosa.fl.gov/arcgis/rest/services,"Santa Rosa County FL",30.632414,-87.039688,17,"Santa Rosa County FL",folder,NULL,NULL
286,https://maps1.vcgov.org/arcgis/rest/services,"Volusia County FL",29.028318,-81.303116,17,"Volusia County FL",folder,NULL,NULL
287,https://bocagis.ci.boca-raton.fl.us/arcgis/rest/services,"Boca-Raton FL",26.373790,-80.105059,17,"Boca-Raton FL",folder,NULL,NULL
288,https://gis.fortlauderdale.gov/arcgis/rest/services,"Foret Lauderdale FL",26.190853,-80.172428,17,"Foret Lauderdale FL",folder,NULL,NULL
289,https://cfmgis.cityftmyers.com/arcgis/rest/services,"Fort Myers FL",26.614149,-81.825768,17,"Fort Myers FL",folder,NULL,NULL
290,http://gis.cityofgainesville.org/arcgis/rest/services,"Gainesville FL",29.651634,-82.324829,17,"Gainesville FL",folder,NULL,NULL
291,https://cw.kissimmee.org/arcgis/rest/services,"Kissimmee FL",28.291956,-81.407570,17,"Kissimmee FL",folder,NULL,NULL
292,https://g.naplesgov.com/arcgis/rest/services,"Naples FL",26.147369,-81.795479,17,"Naples FL",folder,NULL,NULL
293,https://gis.ocalafl.org/arcgis/rest/services,"Ocala FL",29.189310,-82.137787,17,"Ocala FL",folder,NULL,NULL
294,https://gis.cityofpensacola.com/arcgis/rest/services,"Pensacola FL",30.421309,-87.216911,17,"Pensacola FL",folder,NULL,NULL
295,https://cspgis.stpete.org/arcgis/rest/services,"St. Petersburg FL cspgis",27.767601,-82.640289,17,"St. Petersburg FL cspgis",folder,NULL,NULL
296,https://tlcgisinter.leoncountyfl.gov/arcgis/rest/services,"Tallahassee FL",30.438255,-84.280731,17,"Tallahassee FL",folder,NULL,NULL
297,https://gis.wpb.org/arcgis/rest/services,"West Palm Beach FL",26.714439,-80.054947,17,"West Palm Beach FL",folder,NULL,NULL
298,https://services.gis.ca.gov/arcgis/rest/services,"California State CA Open Data Portal gis",38.581573,-121.494400,17,"California State CA Open Data Portal gis",folder,NULL,NULL
299,https://conservation1.arcgisonline.com/arcgis/rest/services,"California State CA Open Data Portal conservation1",38.581573,-121.494400,17,"California State CA Open Data Portal conservation1",folder,NULL,NULL
300,https://conservation2.arcgisonline.com/arcgis/rest/services,"California State CA Open Data Portal conservation2",38.581573,-121.494400,17,"California State CA Open Data Portal conservation2",folder,NULL,NULL
301,https://services1.arcgis.com/jUJYIo9tSA7EHvfZ/ArcGIS/rest/services,"California State CA Open Data Portal feature server",38.581573,-121.494400,17,"California State CA Open Data Portal feature server",folder,NULL,NULL
302,https://spatialservices.conservation.ca.gov/arcgis/rest/services,"California State CA Department of Conservation",38.581573,-121.494400,17,"California State CA Department of Conservation",folder,NULL,NULL
303,https://gis.cnra.ca.gov/arcgis/rest/services,"California State CA Natural Resources Agency gis",38.581573,-121.494400,17,"California State CA Natural Resources Agency gis",folder,NULL,NULL
304,https://devegis.fire.ca.gov/arcgis/rest/services,"California State CA Natural Resources Agency fire",38.581573,-121.494400,17,"California State CA Natural Resources Agency fire",folder,NULL,NULL
305,https://gis.water.ca.gov/arcgis/rest/services,"California State CA Department of Water Resources",38.581573,-121.494400,17,"California State CA Department of Water Resources",folder,NULL,NULL
306,https://gispublic.waterboards.ca.gov/arcgis/rest/services,"California State CA Water Resources Control Board",38.581573,-121.494400,17,"California State CA Water Resources Control Board",folder,NULL,NULL
307,https://casgemgis.water.ca.gov/ArcGIS/rest/services,"California State CA Statewide Groundwater Elevation Monitoring",38.581573,-121.494400,17,"California State CA Statewide Groundwater Elevation Monitoring",folder,NULL,NULL
308,https://map.dfg.ca.gov/arcgis/rest/services,"California State CA Department of Fish and Wildlife",38.581573,-121.494400,17,"California State CA Department of Fish and Wildlife",folder,NULL,NULL
309,https://odpsvcs.dot.ca.gov/arcgis/rest/services,"California State CA Department of Transportation",38.581573,-121.494400,17,"California State CA Department of Transportation",folder,NULL,NULL
310,https://services3.arcgis.com/bWPjFyq029ChCGur/ArcGIS/rest/services,"California State CA Energy Commission",38.581573,-121.494400,17,"California State CA Energy Commission",folder,NULL,NULL
329,https://gis.acgov.org/arcgis/rest/services,"Alameda County CA",37.804363,-122.271111,17,"Alameda County CA",folder,NULL,NULL
330,https://ccmap.cccounty.us/arcgis/rest/services,"Contra Costa County CA ccmap",38.019365,-122.134132,17,"Contra Costa County CA ccmap",folder,NULL,NULL
331,https://gis.cccounty.us/arcgis/rest/services,"Contra Costa County CA gis",38.019365,-122.134132,17,"Contra Costa County CA gis",folder,NULL,NULL
332,https://gis.co.fresno.ca.us/ArcGIS/rest/services,"Fresno County CA",36.746841,-119.772591,17,"Fresno County CA",folder,NULL,NULL
333,https://maps.co.kern.ca.us/arcgis/rest/services,"Kern County CA",35.393528,-119.043732,17,"Kern County CA",folder,NULL,NULL
334,http://gispublic.co.lake.ca.us:6080/arcgis/rest/services,"Lake County CA",39.042951,-122.915829,17,"Lake County CA",folder,NULL,NULL
335,http://rpgis.isd.lacounty.gov/arcgis/rest/services,"Los Angeles County CA rpgis",34.049039,-118.246521,17,"Los Angeles County CA rpgis",folder,NULL,NULL
336,https://map.co.merced.ca.us/arcgis/rest/services,"Merced County CA",37.302163,-120.482968,17,"Merced County CA",folder,NULL,NULL
337,http://maps.ocgov.net/arcgis/rest/services,"Orange County CA",33.745571,-117.867836,17,"Orange County CA",folder,NULL,NULL
338,https://gis.countyofriverside.us/arcgis_public/rest/services,"Riverside County CA",33.953350,-117.396156,17,"Riverside County CA",folder,NULL,NULL
339,https://mapservices.gis.saccounty.net/arcgis/rest/services,"Sacramento County CA",38.581573,-121.494400,17,"Sacramento County CA",folder,NULL,NULL
340,http://gis1.sandag.org/sdgis/rest/services,"San Diego County CA gis1",32.715736,-117.161087,17,"San Diego County CA gis1",folder,NULL,NULL
341,http://gis2.sandag.org/sdgis/rest/services,"San Diego County CA gis2",32.715736,-117.161087,17,"San Diego County CA gis2",folder,NULL,NULL
342,http://sdgis.sandag.org/sdgis/rest/services,"San Diego County CA sdgis",32.715736,-117.161087,17,"San Diego County CA sdgis",folder,NULL,NULL
343,https://sfgis-portal.sfgov.org/srv/rest/services,"San Francisco County CA",37.804427,-122.410632,17,"San Francisco County CA",folder,NULL,NULL
344,https://gis.slocounty.ca.gov/arcgis/rest/services,"San Luis Obispo County CA",35.282752,-120.659616,17,"San Luis Obispo County CA",folder,NULL,NULL
345,https://www.sccgov.org/gis/rest/services,"Santa Clara County CA",37.354107,-121.955238,17,"Santa Clara County CA",folder,NULL,NULL
346,https://gis.ventura.org/arcgis/rest/services,"Ventura County CA",34.196411,-119.170898,17,"Ventura County CA",folder,NULL,NULL
347,https://maps.lacity.org/lahub/rest/services,"Los Angeles CA lahub",34.049039,-118.246521,17,"Los Angeles CA lahub",folder,NULL,NULL
348,https://maps.lacity.org/arcgis/rest/services,"Los Angeles CA navigateLA",34.049039,-118.246521,17,"Los Angeles CA navigateLA",folder,NULL,NULL
349,http://myladot.lacity.org/arcgis/rest/services,"Los Angeles CA Department of Transportation",34.049039,-118.246521,17,"Los Angeles CA Department of Transportation",folder,NULL,NULL
350,http://zimas.lacity.org/arcgis/rest/services,"Los Angeles CA zimas",34.049039,-118.246521,17,"Los Angeles CA zimas",folder,NULL,NULL
351,https://services5.arcgis.com/7nsPwEMP38bSkCjy/arcgis/rest/services,"Los Angeles CA feature server",34.049039,-118.246521,17,"Los Angeles CA feature server",folder,NULL,NULL
352,https://gis.modestogov.com/arcgis/rest/services/ExternalServices,"Modesto CA",37.661704,-120.988900,17,"Modesto CA",folder,NULL,NULL
353,http://gisags8.ci.monterey.ca.us/mry/rest/services,"Monterey CA",36.603954,-121.898460,17,"Monterey CA",folder,NULL,NULL
354,https://services2.arcgis.com/3cLBYFivUvlzVu0H/arcgis/rest/services,"Redding CA",40.586540,-122.391678,17,"Redding CA",folder,NULL,NULL
355,https://maps.sfmta.com/arcgis/rest/services,"San Francisco CA",37.804427,-122.410632,17,"San Francisco CA",folder,NULL,NULL
356,https://map.santaclaraca.gov/maps/rest/services,"Santa Clara CA",37.354107,-121.955238,17,"Santa Clara CA",folder,NULL,NULL
357,https://gis.cityoftemecula.org/arcgis/rest/services,"Temecula CA",33.487007,-117.143784,17,"Temecula CA",folder,NULL,NULL
358,http://maps.ci.tracy.ca.us:6080/arcgis/rest/services,"Tracy CA",37.739651,-121.425224,17,"Tracy CA",folder,NULL,NULL
359,https://services5.arcgis.com/54falWtcpty3V47Z/ArcGIS/rest/services,"Sacramento CA online",38.581573,-121.494400,17,"Sacramento CA online",folder,NULL,NULL
360,http://maps.san-marcos.net/smcarcgis/rest/services,"San Marcos CA",32.715736,-117.161087,17,"San Marcos CA",folder,NULL,NULL
361,https://maps.santabarbaraca.gov/arcgis/rest/services,"Santa Barbara CA",34.420830,-119.698189,17,"Santa Barbara CA",folder,NULL,NULL
362,https://gis.co.santa-cruz.ca.us/sccgis/rest/services,"Santa Cruz CA",36.974117,-122.030792,17,"Santa Cruz CA",folder,NULL,NULL
363,https://csmgisweb.smgov.net/arcgis/rest/services,"Santa Monica CA",34.010090,-118.496948,17,"Santa Monica CA",folder,NULL,NULL
364,http://www.stocktongov.com/arcgis/rest/services,"Stockton CA",37.961632,-121.275604,17,"Stockton CA",folder,NULL,NULL
365,http://www.visalia.city/arcgis/rest/services,"Visalia CA",36.330228,-119.292059,17,"Visalia CA",folder,NULL,NULL
366,https://gis-server.cityofwestsacramento.org/arcgis/rest/services,"West Sacramento CA",38.555619,-121.550540,17,"West Sacramento CA",folder,NULL,NULL
367,https://tpwd.texas.gov/arcgis/rest/services,"Texas State TX Parks and Wildlife Department",30.266926,-97.750519,17,"Texas State TX Parks and Wildlife Department",folder,NULL,NULL
368,https://webservices.tnris.org/arcgis/rest/services,"Texas State TX Natural Resources Information System",30.266926,-97.750519,17,"Texas State TX Natural Resources Information System",folder,NULL,NULL
369,https://maps.dot.state.tx.us/arcgis/rest/services,"Texas State TX Department of Transportation",30.266926,-97.750519,17,"Texas State TX Department of Transportation",folder,NULL,NULL
370,https://gis.h-gac.com/arcgis/rest/services,"Texas State TX Regional Planning Houston-Galveston Area Council",30.266926,-97.750519,17,"Texas State TX Regional Planning Houston-Galveston Area Council",folder,NULL,NULL
371,https://gis.lcra.org/arcgis/rest/services,"Texas State TX Regional Planning Lower Colorado River Authority",30.266926,-97.750519,17,"Texas State TX Regional Planning Lower Colorado River Authority",folder,NULL,NULL
372,https://maps.bexar.org/arcgis/rest/services,"Bexar County TX",29.424349,-98.491142,17,"Bexar County TX",folder,NULL,NULL
373,https://gis.collincountytx.gov/arcgis/rest/services,"Collin County TX",33.214561,-96.614456,17,"Collin County TX",folder,NULL,NULL
374,https://maps.dcad.org/prdwa/rest/services,"Dallas County TX",32.897480,-97.040443,17,"Dallas County TX",folder,NULL,NULL
375,https://gis.dentoncounty.com/arcgis/rest/services,"Denton County TX",33.214840,-97.133064,17,"Denton County TX",folder,NULL,NULL
376,http://www.co.guadalupe.tx.us/arcgis/rest/services,"Guadalupe County TX",29.568842,-97.964729,17,"Guadalupe County TX",folder,NULL,NULL
377,https://www.gis.hctx.net/arcgis/rest/services,"Harris County TX",29.761993,-95.366302,17,"Harris County TX",folder,NULL,NULL
378,http://hidgis.co.hidalgo.tx.us/arcgis/rest/services,"Hidalgo County TX",26.315837,-98.163446,17,"Hidalgo County TX",folder,NULL,NULL
379,http://gis.mctx.org/arcgis/rest/services,"Montgomery County TX",30.311876,-95.456055,17,"Montgomery County TX",folder,NULL,NULL
380,https://mapit.tarrantcounty.com/arcgis/rest/services,"Tarrant County TX",32.768799,-97.309341,17,"Tarrant County TX",folder,NULL,NULL
381,https://geo.traviscountytx.gov/arcgis/rest/services,"Travis County TX",30.266926,-97.750519,17,"Travis County TX",folder,NULL,NULL
394,https://gis.abilenetx.com/arcgis/rest/services,"Abilene TX",32.448734,-99.733147,17,"Abilene TX",folder,NULL,NULL
395,https://gis.addisontx.gov/arcgis/rest/services,"Addison TX",32.961790,-96.829169,17,"Addison TX",folder,NULL,NULL
396,https://maps.cityofbrenham.org/maps/rest/services,"Brenham TX",30.157125,-96.393799,17,"Brenham TX",folder,NULL,NULL
397,https://maps.cstx.gov/cstx/rest/services,"College Station TX",30.615011,-96.342476,17,"College Station TX",folder,NULL,NULL
398,https://gismaps.flower-mound.com/wafmp/rest/services,"Flower Mound TX",33.014568,-97.096954,17,"Flower Mound TX",folder,NULL,NULL
399,https://gis.cityofkeller.com/arcgis/rest/services,"Keller TX",32.933651,-97.225445,17,"Keller TX",folder,NULL,NULL
400,http://adaptergis.cityoflewisville.com/arcgis/rest/services,"Lewisville TX",33.114548,-96.986618,17,"Lewisville TX",folder,NULL,NULL
401,http://ewebmap.ci.lubbock.tx.us/arcgis/rest/services,"Lubbock TX ewebmap",33.576698,-101.855072,17,"Lubbock TX ewebmap",folder,NULL,NULL
402,http://gismap.mcallen.net/mcgis/rest/services,"McAllen TX",26.203407,-98.230011,17,"McAllen TX",folder,NULL,NULL
403,http://gispub.cityofmesquite.com:6080/arcgis/rest/services,"Mesquite TX",32.764110,-96.592715,17,"Mesquite TX",folder,NULL,NULL
404,https://maps.roundrocktexas.gov/arcgis/rest/services,"Round Rock TX",30.508255,-97.678894,17,"Round Rock TX",folder,NULL,NULL
405,http://www1.cityofwebster.com/arcgis/rest/services,"Webster TX",29.529400,-95.201042,17,"Webster TX",folder,NULL,NULL
406,https://gisservices.its.ny.gov/arcgis/rest/services,"New York State NY Office gisservices",42.652580,-73.756233,17,"New York State NY Office gisservices",folder,NULL,NULL
407,https://elevation.its.ny.gov/arcgis/rest/services,"New York State NY Office elevation",42.652580,-73.756233,17,"New York State NY Office elevation",folder,NULL,NULL
408,https://gisservices.dhses.ny.gov/arcgis/rest/services,"New York State NY Homeland Security gisservices",42.652580,-73.756233,17,"New York State NY Homeland Security gisservices",folder,NULL,NULL
409,https://orthos.dhses.ny.gov/ArcGIS/rest/services,"New York State NY Homeland Security orthos",42.652580,-73.756233,17,"New York State NY Homeland Security orthos",folder,NULL,NULL
410,https://gis3.dot.ny.gov/arcgis/rest/services,"New York State NY Department of Transportation",42.652580,-73.756233,17,"New York State NY Department of Transportation",folder,NULL,NULL
411,http://opdgig.dos.ny.gov/arcgis/rest/services,"New York State NY Department of State",42.652580,-73.756233,17,"New York State NY Department of State",folder,NULL,NULL
412,https://services2.arcgis.com/gubH6kG9JCAsMX2M/ArcGIS/rest/services,"New York State NY Thruway Authority",42.652580,-73.756233,17,"New York State NY Thruway Authority",folder,NULL,NULL
413,https://services2.arcgis.com/gubH6kG9JCAsMX2M/ArcGIS/rest/services,"New York State NY Adirondack Park Agency",42.652580,-73.756233,17,"New York State NY Adirondack Park Agency",folder,NULL,NULL
414,https://gis.dutchessny.gov/wa/rest/services,"Dutchess County NY",41.708290,-73.923912,17,"Dutchess County NY",folder,NULL,NULL
415,http://gis2.erie.gov/arcgis/rest/services,"Erie County NY",42.880230,-78.878738,17,"Erie County NY",folder,NULL,NULL
416,https://maps.cityofrochester.gov/arcgis/rest/services,"Monroe County NY",43.161030,-77.610924,17,"Monroe County NY",folder,NULL,NULL
417,https://gis.nassaucountyny.gov/arcgis/rest/services,"Nassau County NY",40.749229,-73.641113,17,"Nassau County NY",folder,NULL,NULL
418,https://ocgis.orangecountygov.com/ArcGIS/rest/services,"Orange County NY",41.381483,-74.350987,17,"Orange County NY",folder,NULL,NULL
419,http://opendataservices.suffolkcountyny.gov/arcgis/rest/services,"Suffolk County NY",40.855930,-73.200668,17,"Suffolk County NY",folder,NULL,NULL
420,https://giswww.westchestergov.com/arcgis/rest/services,"Westchester County NY",41.033985,-73.762909,17,"Westchester County NY",folder,NULL,NULL
421,https://arcweb.ycpc.org/arcgis/rest/services,"York County NY",40.730610,-73.935242,17,"York County NY",folder,NULL,NULL
422,https://gis.albanyny.gov/arcgis/rest/services,"Albany NY",42.652580,-73.756233,17,"Albany NY",folder,NULL,NULL
423,https://services.arcgis.com/uKN48PkxmWiqJM9q/ArcGIS/rest/ser,"New York City NY online",40.730610,-73.935242,17,"New York City NY online",folder,NULL,NULL
424,https://gis.cityofrochester.gov/arcssl/rest/services,"Rochester NY",43.161030,-77.610924,17,"Rochester NY",folder,NULL,NULL
425,https://services6.arcgis.com/bdPqSfflsdgFRVVM/arcgis/rest/services,"Syracuse NY",43.088947,-76.154480,17,"Syracuse NY",folder,NULL,NULL
426,https://maps.pasda.psu.edu/ArcGIS/rest/services,"Pennsylvania State PA Spatial Data Access",40.273190,-76.886703,17,"Pennsylvania State PA Spatial Data Access",folder,NULL,NULL
427,https://www.pdarcgissvr.pa.gov/penndotgis/rest/services,"Pennsylvania State PA Department of Transportation",40.273190,-76.886703,17,"Pennsylvania State PA Department of Transportation",folder,NULL,NULL
428,http://geodata.alleghenycounty.us/arcgis/rest/services,"Allegheny County",40.440624,-79.995888,17,"Allegheny County",folder,NULL,NULL
429,https://gisprodops.chesco.org/arcgis/rest/services,"Chester County",39.959721,-75.605965,17,"Chester County",folder,NULL,NULL
430,http://gis.ccpa.net/arcgiswebadaptor/rest/services,"Cumberland County",40.201499,-77.189078,17,"Cumberland County",folder,NULL,NULL
431,https://gis.dauphincounty.org/arcgis/rest/services,"Dauphin County",40.273190,-76.886703,17,"Dauphin County",folder,NULL,NULL
432,http://mapping.huntingdoncounty.net/arcgisweb/rest/services,"Huntingdon County",40.344631,-78.028122,17,"Huntingdon County",folder,NULL,NULL
433,https://maps.allentownpa.gov/arcgis/rest/services,"Allentown PA",40.602295,-75.471413,17,"Allentown PA",folder,NULL,NULL
434,https://gisweb.bethlehem-pa.gov/maps/rest/services,"Bethlehem PA",40.634821,-75.357958,17,"Bethlehem PA",folder,NULL,NULL
435,https://gis.lansdale.org/arcgis/rest/services,"Lansdale Borough PA",40.241493,-75.283783,17,"Lansdale Borough PA",folder,NULL,NULL
436,https://gis.dauphincounty.org/arcgis/rest/services,"Harrisburg PA",40.273190,-76.886703,17,"Harrisburg PA",folder,NULL,NULL
437,https://gis.phila.gov/ArcGIS/rest/services,"Philadelphia PA gis",39.952583,-75.165222,17,"Philadelphia PA gis",folder,NULL,NULL
438,https://services.arcgis.com/fLeGjb7u4uXqeF9q/ArcGIS/rest/servic,"Philadelphia PA online",39.952583,-75.165222,17,"Philadelphia PA online",folder,NULL,NULL
439,http://maps.pittsburghpa.gov/arcgis/rest/services,"Pittsburgh PA",40.440624,-79.995888,17,"Pittsburgh PA",folder,NULL,NULL
440,https://gisweb.iema.state.il.us/ArcGIS/rest/services,"Illinois State IL Emergency Management Agency",41.878113,-87.629799,17,"Illinois State IL Emergency Management Agency",folder,NULL,NULL
441,http://geoservices.dnr.illinois.gov/arcgis/rest/services,"Illinois State IL Department of Natural Resources",41.878113,-87.629799,17,"Illinois State IL Department of Natural Resources",folder,NULL,NULL
442,https://geoservices.epa.illinois.gov/arcgis/rest/services,"Illinois State IL Environmental Protection Agency",41.878113,-87.629799,17,"Illinois State IL Environmental Protection Agency",folder,NULL,NULL
443,https://ags10.dot.illinois.gov/ArcGIS/rest/services,"Illinois State IL Department of Transportation",41.878113,-87.629799,17,"Illinois State IL Department of Transportation",folder,NULL,NULL
444,http://cookviewer2.cookcountyil.gov/webadapter/rest/services,"Cook County IL",41.878113,-87.629799,17,"Cook County IL",folder,NULL,NULL
445,https://gis.dupageco.org/arcgis/rest/services,"DuPage County IL",41.866131,-88.106628,17,"DuPage County IL",folder,NULL,NULL
446,http://gistech.countyofkane.org/arcgis/rest/services,"Kane County IL",41.887562,-88.305092,17,"Kane County IL",folder,NULL,NULL
447,http://gis.co.kendall.il.us/arcgis/rest/services,"Kendall County IL",41.684589,-88.350166,17,"Kendall County IL",folder,NULL,NULL
448,https://maps.lakecountyil.gov/arcgis/rest/services,"Lake County IL",42.363633,-87.844794,17,"Lake County IL",folder,NULL,NULL
449,https://www.mchenrycountygis.org/arcgis/rest/services,"McHenry County IL",42.314754,-88.447433,17,"McHenry County IL",folder,NULL,NULL
450,https://gis.peoriacounty.org/arcgis/rest/services,"Peoria County IL",40.693649,-89.588989,17,"Peoria County IL",folder,NULL,NULL
451,http://publicmap.co.st-clair.il.us/gissvr7/rest/services,"St Clair County IL",38.512630,-89.984230,17,"St Clair County IL",folder,NULL,NULL
452,https://rest.willcountyillinois.com/arcgis/rest/services,"Will County IL",41.526360,-88.084023,17,"Will County IL",folder,NULL,NULL
453,https://gisdata.elginmapping.ca/arcgis/rest/services,"Elgin IL",42.037260,-88.281099,17,"Elgin IL",folder,NULL,NULL
454,https://maps.cityofevanston.org/arcgis/rest/services,"Evanston IL",42.052158,-87.687866,17,"Evanston IL",folder,NULL,NULL
455,https://rest.willcountyillinois.com/arcgis/rest/services,"Joliet IL",41.526360,-88.084023,17,"Joliet IL",folder,NULL,NULL
456,https://gis.peoriacounty.org/arcgis/rest/services,"Peoria IL",40.693649,-89.588989,17,"Peoria IL",folder,NULL,NULL
457,http://publicworks.springfield.il.us/arcgis/rest/services,"Springfield IL",39.799358,-89.643623,17,"Springfield IL",folder,NULL,NULL
458,https://gis5.oit.ohio.gov/ArcGIS/rest/services,"Ohio State OH Office of Information Technology gis5",39.961178,-82.998795,17,"Ohio State OH Office of Information Technology gis5",folder,NULL,NULL
459,https://geo.oit.ohio.gov/arcgis/rest/services,"Ohio State OH Office of Information Technology geo",39.961178,-82.998795,17,"Ohio State OH Office of Information Technology geo",folder,NULL,NULL
460,https://gis.ohiodnr.gov/ArcGIS/rest/services,"Ohio State OH Department of Natural Resources",39.961178,-82.998795,17,"Ohio State OH Department of Natural Resources",folder,NULL,NULL
461,http://epagis1.oit.ohio.gov/arcgis/rest/services,"Ohio State OH Environmental Protection Agency",39.961178,-82.998795,17,"Ohio State OH Environmental Protection Agency",folder,NULL,NULL
